original_filepath,filename,label,aug_method,audio,sample_rate,duration
Audios/Luis/LuisG-02_03.m4a,LuisG-02_03.m4a,Luis,pitch_shift_bajo,"[-2.4468955e-04 -1.3725521e-04 -1.9023242e-05 ...  5.6632259e-04
  6.4749696e-04  6.1708764e-04]",48000,3.348
Audios/Luis/LuisG-02_03.m4a,LuisG-02_03.m4a,Luis,volume_up,"[-4.1198730e-04 -1.8310547e-04 -9.1552734e-05 ...  3.7994385e-03
  4.0740967e-03  4.5318604e-03]",48000,3.348
Audios/Luis/LuisG-02_03.m4a,LuisG-02_03.m4a,Luis,volume_down,"[-1.3732910e-04 -6.1035156e-05 -3.0517578e-05 ...  1.2664795e-03
  1.3580322e-03  1.5106201e-03]",48000,3.348
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,original,"[-0.00732422 -0.00692749 -0.00689697 ... -0.00180054 -0.00238037
 -0.00238037]",48000,3.3906666666666667
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,noise,"[-0.02323673 -0.01561284 -0.01013823 ... -0.02240362  0.0039793
  0.03878901]",48000,3.3906666666666667
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,time_stretch_longer,"[-7.3753921e-03 -6.9996398e-03 -6.9573545e-03 ... -2.6605328e-06
  7.6658733e-04  1.3399698e-03]",48000,2.8255625
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,time_stretch_slower,"[-0.00718989 -0.00676249 -0.00677176 ... -0.00019849  0.0001484
  0.00098608]",48000,4.238333333333333
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,pitch_shift_alto,"[-0.00642101 -0.00710422 -0.00664421 ... -0.00011092 -0.00058902
 -0.00122495]",48000,3.3906666666666667
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,pitch_shift_bajo,"[-0.00692277 -0.00726248 -0.00646741 ...  0.00088519  0.00184003
  0.00312736]",48000,3.3906666666666667
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,volume_up,"[-0.01098633 -0.01039124 -0.01034546 ... -0.00270081 -0.00357056
 -0.00357056]",48000,3.3906666666666667
Audios/Luis/LuisG-02_02.m4a,LuisG-02_02.m4a,Luis,volume_down,"[-0.00366211 -0.00346375 -0.00344849 ... -0.00090027 -0.00119019
 -0.00119019]",48000,3.3906666666666667
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,original,"[ 0.00396729  0.0039978   0.00372314 ... -0.00231934 -0.0022583
 -0.00183105]",48000,3.8173333333333335
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,noise,"[ 0.00140503  0.04675124  0.00507868 ... -0.0162302   0.00109747
  0.00818779]",48000,3.8173333333333335
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,time_stretch_longer,"[3.9225360e-03 3.9508636e-03 3.6743418e-03 ... 2.6886833e-06 4.8642218e-05
 1.3474211e-04]",48000,3.1811041666666666
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,time_stretch_slower,[0.00394341 0.00397071 0.00371405 ... 0.00094892 0.00090021 0.00089695],48000,4.7716666666666665
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,pitch_shift_alto,"[ 0.00353639  0.004094    0.00356452 ... -0.00137033 -0.0013913
 -0.00127145]",48000,3.8173333333333335
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,pitch_shift_bajo,"[ 0.00372037  0.00411136  0.00352918 ... -0.00128313 -0.00152117
 -0.00104508]",48000,3.8173333333333335
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,volume_up,"[ 0.00595093  0.0059967   0.00558472 ... -0.003479   -0.00338745
 -0.00274658]",48000,3.8173333333333335
Audios/Luis/LuisG-02_05.m4a,LuisG-02_05.m4a,Luis,volume_down,"[ 0.00198364  0.0019989   0.00186157 ... -0.00115967 -0.00112915
 -0.00091553]",48000,3.8173333333333335
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,original,"[-3.0517578e-05 -9.1552734e-05 -1.2207031e-04 ... -6.1035156e-05
 -1.5258789e-04 -6.1035156e-05]",48000,3.518666666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,noise,"[-0.03024    -0.00234141 -0.00873122 ... -0.02546285  0.00570497
  0.01114712]",48000,3.518666666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,time_stretch_longer,"[-3.16758742e-05 -9.14821503e-05 -1.17780764e-04 ...  9.87728010e-04
  1.17305375e-03  9.69056913e-04]",48000,2.9322291666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,time_stretch_slower,"[-3.1480642e-05 -9.1403948e-05 -1.2482033e-04 ...  2.7563566e-04
  2.3157721e-04  1.8694472e-04]",48000,4.398333333333333
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,pitch_shift_alto,"[-2.10080143e-05 -1.14979586e-04 -6.70443987e-05 ...  4.11564310e-04
  6.08707487e-04  4.20341239e-04]",48000,3.518666666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,pitch_shift_bajo,"[-2.6982034e-05 -8.1674960e-05 -1.3849334e-04 ... -1.3086055e-03
 -1.6379863e-03 -9.8544161e-04]",48000,3.518666666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,volume_up,"[-4.5776367e-05 -1.3732910e-04 -1.8310547e-04 ... -9.1552734e-05
 -2.2888184e-04 -9.1552734e-05]",48000,3.518666666666667
Audios/Luis/LuisG-02_04.m4a,LuisG-02_04.m4a,Luis,volume_down,"[-1.5258789e-05 -4.5776367e-05 -6.1035156e-05 ... -3.0517578e-05
 -7.6293945e-05 -3.0517578e-05]",48000,3.518666666666667
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,original,[0.         0.         0.         ... 0.00033569 0.00039673 0.00030518],16000,2.9978125
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,noise,"[ 0.00078296  0.01557571 -0.00212924 ... -0.01088535  0.02637827
  0.00349593]",16000,2.9978125
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,time_stretch_longer,"[-1.9116302e-05 -8.8086126e-06  3.2412818e-06 ... -7.1915383e-05
 -3.5459103e-05 -2.0958771e-05]",16000,2.4981875
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,time_stretch_slower,"[ 3.6985206e-08  1.3584100e-08 -2.1694747e-08 ... -1.7299035e-05
 -1.2522177e-05  2.8780953e-06]",16000,3.74725
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,pitch_shift_alto,"[ 2.4140199e-06 -2.8912807e-06  3.1978439e-06 ...  1.0173839e-04
  9.6304822e-05  9.3979179e-05]",16000,2.9978125
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,pitch_shift_bajo,"[-8.8237521e-06 -9.8509736e-06  4.4422777e-06 ... -7.3397459e-05
 -7.9987942e-05 -6.9083428e-05]",16000,2.9978125
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,volume_up,[0.         0.         0.         ... 0.00050354 0.00059509 0.00045776],16000,2.9978125
Audios/Luis/Marlon-01_01.ogg,Marlon-01_01.ogg,Luis,volume_down,[0.         0.         0.         ... 0.00016785 0.00019836 0.00015259],16000,2.9978125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,original,"[ 0.          0.          0.         ... -0.00039673 -0.00039673
 -0.00045776]",16000,2.3178125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,noise,"[-0.0166525   0.02596628 -0.01284606 ... -0.02761055  0.01287001
 -0.00680314]",16000,2.3178125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,time_stretch_longer,"[-3.5768222e-05 -1.9581437e-05 -6.6638398e-07 ...  8.9434514e-05
  4.5379693e-05  2.9698216e-05]",16000,1.9315
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,time_stretch_slower,"[ 7.8016257e-08  1.5501849e-08 -1.5378207e-08 ... -1.4512663e-04
 -1.4455433e-04 -1.4380072e-04]",16000,2.89725
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,pitch_shift_alto,"[ 2.4297156e-06 -2.8850459e-06  3.1901081e-06 ...  1.8949047e-04
  1.6178610e-04  1.6561053e-04]",16000,2.3178125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,pitch_shift_bajo,"[-1.8345347e-05 -1.7333048e-05  1.7656762e-06 ...  3.8795912e-05
  4.4600969e-05  3.4936500e-05]",16000,2.3178125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,volume_up,"[ 0.          0.          0.         ... -0.00059509 -0.00059509
 -0.00068665]",16000,2.3178125
Audios/Luis/Marlon-03_04.ogg,Marlon-03_04.ogg,Luis,volume_down,"[ 0.          0.          0.         ... -0.00019836 -0.00019836
 -0.00022888]",16000,2.3178125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,original,"[ 0.          0.          0.         ... -0.00054932 -0.00057983
 -0.00045776]",16000,2.1378125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,noise,"[ 0.04435681 -0.01272102  0.025634   ... -0.03585008 -0.01658594
  0.02567938]",16000,2.1378125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,time_stretch_longer,"[-1.0617581e-06 -2.0960002e-07  8.8207418e-07 ... -1.2392161e-04
 -1.6064811e-04 -2.2104676e-04]",16000,1.7815
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,time_stretch_slower,"[ 5.6624806e-08  1.1999465e-08 -8.3287794e-08 ... -4.6533125e-05
 -2.4429750e-05  2.3196320e-05]",16000,2.67225
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,pitch_shift_alto,"[ 2.42538977e-06 -2.89784748e-06  3.16531123e-06 ...  5.62590321e-06
  1.16303345e-05 -1.91173990e-06]",16000,2.1378125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,pitch_shift_bajo,"[ 1.5174294e-06 -3.3752463e-06  3.6468086e-06 ... -2.5250190e-05
 -7.8910176e-05 -6.7451372e-05]",16000,2.1378125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,volume_up,"[ 0.          0.          0.         ... -0.00082397 -0.00086975
 -0.00068665]",16000,2.1378125
Audios/Luis/Marlon-03_05.ogg,Marlon-03_05.ogg,Luis,volume_down,"[ 0.          0.          0.         ... -0.00027466 -0.00028992
 -0.00022888]",16000,2.1378125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.0517578e-05
  0.0000000e+00 -6.1035156e-05]",16000,2.7978125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,noise,"[ 0.00111339 -0.00402883  0.02061789 ... -0.02169243 -0.04464495
 -0.00909359]",16000,2.7978125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,time_stretch_longer,"[ 2.3724697e-08  1.8524815e-07  1.3768863e-07 ... -4.6614263e-05
 -4.7449339e-05 -2.9572502e-05]",16000,2.3315
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,time_stretch_slower,"[ 7.607089e-08 -1.918921e-08 -8.491401e-08 ... -4.064895e-06  3.005831e-05
  4.207382e-05]",16000,3.49725
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,pitch_shift_alto,"[ 2.4316830e-06 -2.9123630e-06  3.1672416e-06 ...  1.6927547e-04
  1.7938684e-04  1.5626002e-04]",16000,2.7978125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,pitch_shift_bajo,"[ 2.1693268e-06 -3.0693891e-06  3.3241297e-06 ... -2.0424570e-05
 -2.1290698e-05 -2.2180649e-05]",16000,2.7978125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.5776367e-05
  0.0000000e+00 -9.1552734e-05]",16000,2.7978125
Audios/Luis/Marlon-01_02.ogg,Marlon-01_02.ogg,Luis,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5258789e-05
  0.0000000e+00 -3.0517578e-05]",16000,2.7978125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1362305e-04
  1.2207031e-04 -6.1035156e-05]",16000,2.9178125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,noise,"[-0.03822869  0.00585043 -0.01253627 ... -0.0308755   0.02298304
 -0.0103042 ]",16000,2.9178125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,time_stretch_longer,"[-5.3114070e-07 -5.3257207e-07 -3.0864393e-07 ...  2.1400854e-04
  2.2503351e-04  2.2306498e-04]",16000,2.4315
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,time_stretch_slower,"[ 7.4942129e-08  2.8011009e-08 -5.7645988e-08 ... -2.3566351e-04
 -2.9842497e-04 -3.1165875e-04]",16000,3.64725
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,pitch_shift_alto,"[ 2.4330636e-06 -2.8864076e-06  3.1743780e-06 ...  1.3196345e-04
  1.1838235e-04  7.3768751e-05]",16000,2.9178125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,pitch_shift_bajo,"[ 1.82035626e-06 -3.49932952e-06  3.01514842e-06 ... -1.20569995e-04
 -1.75478883e-04 -4.02197358e-04]",16000,2.9178125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.2043457e-04
  1.8310547e-04 -9.1552734e-05]",16000,2.9178125
Audios/Luis/Marlon-01_03.ogg,Marlon-01_03.ogg,Luis,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0681152e-04
  6.1035156e-05 -3.0517578e-05]",16000,2.9178125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,original,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.1035156e-05 3.0517578e-05
 3.0517578e-05]",16000,1.8378125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,noise,"[-0.02385861  0.0095931  -0.0134145  ...  0.00847491  0.03782142
  0.05167975]",16000,1.8378125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,time_stretch_longer,"[-1.7284687e-05 -1.0801680e-05 -2.8654317e-06 ...  2.9270772e-05
  3.4509307e-05  6.0577997e-05]",16000,1.5315
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,time_stretch_slower,"[7.0425202e-08 4.5364931e-08 1.0234587e-08 ... 2.1127959e-04 1.7637129e-04
 1.5615279e-04]",16000,2.29725
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,pitch_shift_alto,"[ 2.4303313e-06 -2.8735828e-06  3.2145667e-06 ... -2.5211724e-05
 -3.6013851e-05 -1.8411378e-05]",16000,1.8378125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,pitch_shift_bajo,"[-7.7826508e-06 -1.0708846e-05  1.0703827e-06 ...  4.2364345e-06
 -3.1218686e-05 -2.4132198e-05]",16000,1.8378125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,volume_up,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.1552734e-05 4.5776367e-05
 4.5776367e-05]",16000,1.8378125
Audios/Luis/Marlon-03_02.ogg,Marlon-03_02.ogg,Luis,volume_down,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0517578e-05 1.5258789e-05
 1.5258789e-05]",16000,1.8378125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,original,"[ 0.          0.          0.         ... -0.00231934 -0.00015259
  0.00183105]",16000,2.4978125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,noise,[0.02731349 0.03773145 0.022441   ... 0.0308345  0.00153892 0.01745169],16000,2.4978125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,time_stretch_longer,"[-2.0487241e-05 -1.0080414e-05  1.3424869e-06 ... -4.9058261e-04
 -6.9896731e-04 -2.7157800e-04]",16000,2.0815
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,time_stretch_slower,"[-4.1606455e-08 -6.7813602e-08 -6.5503102e-08 ... -8.8424931e-06
  3.7832833e-05 -1.4803474e-04]",16000,3.12225
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,pitch_shift_alto,"[ 2.3756884e-06 -2.9365872e-06  3.1848022e-06 ...  4.4828572e-04
  4.5909863e-05 -3.8177855e-04]",16000,2.4978125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,pitch_shift_bajo,"[-9.54851748e-06 -1.06808875e-05  3.40846827e-06 ... -3.96226358e-04
 -1.62472046e-04  1.45594586e-05]",16000,2.4978125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,volume_up,"[ 0.          0.          0.         ... -0.003479   -0.00022888
  0.00274658]",16000,2.4978125
Audios/Luis/Marlon-03_03.ogg,Marlon-03_03.ogg,Luis,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1596680e-03
 -7.6293945e-05  9.1552734e-04]",16000,2.4978125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.0517578e-05
 -6.1035156e-05  3.0517578e-05]",16000,2.8378125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,noise,"[ 0.00629968  0.02269872 -0.00680922 ... -0.03188989  0.02001107
  0.01758428]",16000,2.8378125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,time_stretch_longer,"[-3.0930919e-06 -6.4005479e-07  2.3219989e-06 ...  2.2050293e-05
 -1.4725267e-06 -2.8477672e-07]",16000,2.364875
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,time_stretch_slower,"[ 5.9653203e-08  1.5264705e-08 -2.4838522e-08 ...  1.0550943e-05
  1.4859328e-05  1.3851859e-05]",16000,3.54725
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,pitch_shift_alto,"[ 2.4239621e-06 -2.8893014e-06  3.1928221e-06 ... -2.2037055e-04
 -2.1348255e-04 -1.2829872e-04]",16000,2.8378125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,pitch_shift_bajo,"[ 3.6951488e-07 -3.8393473e-06  4.4198187e-06 ... -1.8835119e-05
 -1.9044879e-05 -1.2634617e-05]",16000,2.8378125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5776367e-05
 -9.1552734e-05  4.5776367e-05]",16000,2.8378125
Audios/Luis/Marlon-01_04.ogg,Marlon-01_04.ogg,Luis,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5258789e-05
 -3.0517578e-05  1.5258789e-05]",16000,2.8378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,original,"[ 0.          0.          0.         ... -0.00039673 -0.00033569
 -0.00024414]",16000,2.1378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,noise,"[ 0.04409521 -0.00020352  0.01391247 ... -0.04643978 -0.01615171
  0.01546059]",16000,2.1378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,time_stretch_longer,"[-9.3745894e-06 -5.2648452e-06 -1.9505831e-07 ... -1.8813145e-04
 -1.3752126e-04 -1.2873509e-04]",16000,1.7815
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,time_stretch_slower,"[ 7.1425987e-08  2.0201904e-08 -2.9235267e-10 ... -1.8230478e-04
 -1.8423637e-04 -1.3548073e-04]",16000,2.67225
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,pitch_shift_alto,"[ 2.4278795e-06 -2.8834647e-06  3.2043140e-06 ... -7.6708835e-05
 -6.7234367e-05 -7.9573154e-05]",16000,2.1378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,pitch_shift_bajo,"[-3.2830114e-06 -6.9297012e-06  2.8322804e-06 ... -6.2126426e-05
 -3.5444646e-05  8.3090345e-07]",16000,2.1378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,volume_up,"[ 0.          0.          0.         ... -0.00059509 -0.00050354
 -0.00036621]",16000,2.1378125
Audios/Luis/Marlon-03_01.ogg,Marlon-03_01.ogg,Luis,volume_down,"[ 0.          0.          0.         ... -0.00019836 -0.00016785
 -0.00012207]",16000,2.1378125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.0517578e-05
  3.0517578e-05  9.1552734e-05]",16000,2.5178125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,noise,"[-0.00608888  0.00247788  0.01641215 ...  0.00529331  0.01199352
 -0.00947106]",16000,2.5178125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,time_stretch_longer,"[-1.4016570e-06  7.9777422e-08  1.6908056e-06 ... -1.3049239e-04
 -1.4215514e-04 -7.5223463e-05]",16000,2.0981875
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,time_stretch_slower,"[5.8883153e-08 4.2394355e-08 6.8000157e-09 ... 7.2683462e-05 1.3032828e-04
 1.2254751e-04]",16000,3.14725
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,pitch_shift_alto,"[ 2.4236238e-06 -2.8731383e-06  3.2088778e-06 ...  7.2317980e-06
  4.7028796e-05  4.7062389e-05]",16000,2.5178125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,pitch_shift_bajo,"[ 1.3226286e-06 -3.2755861e-06  4.1867920e-06 ... -5.5616503e-05
 -6.4117288e-05 -4.0166124e-05]",16000,2.5178125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5776367e-05
  4.5776367e-05  1.3732910e-04]",16000,2.5178125
Audios/Luis/Marlon-01_05.ogg,Marlon-01_05.ogg,Luis,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5258789e-05
  1.5258789e-05  4.5776367e-05]",16000,2.5178125
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,original,"[1.3258944e-04 1.7791486e-04 1.8865039e-04 ... 6.7262452e-05 2.2719240e-04
 2.2435392e-04]",44100,2.8798866213151926
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,noise,"[-0.032045   -0.01194552  0.02390632 ...  0.00193352  0.04337311
 -0.00670734]",44100,2.8798866213151926
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,time_stretch_longer,"[ 0.00013064  0.00017371  0.00018453 ... -0.00013755 -0.0001056
  0.00015798]",44100,2.399909297052154
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,time_stretch_slower,"[ 0.00013431  0.00018087  0.00019174 ... -0.00010147 -0.00010392
 -0.00015299]",44100,3.5998639455782313
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,pitch_shift_alto,"[ 0.00012205  0.0001859   0.00018828 ... -0.00033568  0.00013761
  0.00028341]",44100,2.8798866213151926
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,pitch_shift_bajo,[0.00012442 0.00017519 0.0001799  ... 0.00025075 0.00012236 0.00012765],44100,2.8798866213151926
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,volume_up,[0.00019888 0.00026687 0.00028298 ... 0.00010089 0.00034079 0.00033653],44100,2.8798866213151926
Audios/Jorge/Eri-01_01.mp3,Eri-01_01.mp3,Jorge,volume_down,"[6.6294720e-05 8.8957429e-05 9.4325194e-05 ... 3.3631226e-05 1.1359620e-04
 1.1217696e-04]",44100,2.8798866213151926
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,original,"[-4.0183029e-05 -2.2383636e-05  9.4648540e-06 ...  4.9000555e-06
  4.0928673e-05  7.7797784e-05]",44100,2.177482993197279
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,noise,"[-0.02902449 -0.00399884  0.00532298 ... -0.03977055  0.01340361
 -0.02350677]",44100,2.177482993197279
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,time_stretch_longer,"[-4.1611562e-05 -2.4158324e-05  7.0333231e-06 ... -2.0827127e-04
 -1.2176433e-04 -1.9587143e-05]",44100,1.8145578231292516
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,time_stretch_slower,"[-3.8872058e-05 -2.0746924e-05  1.1169305e-05 ... -7.4036492e-05
 -2.7370107e-04 -3.0030141e-04]",44100,2.721859410430839
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,pitch_shift_alto,"[-3.5714311e-05 -1.8128520e-05  1.5039683e-05 ...  8.2996448e-05
  1.5618363e-04  1.8617132e-04]",44100,2.177482993197279
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,pitch_shift_bajo,"[-3.8861850e-05 -2.8062495e-05  4.9689602e-06 ...  4.6622012e-05
  8.9365902e-05  3.5835350e-05]",44100,2.177482993197279
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,volume_up,"[-6.02745422e-05 -3.35754521e-05  1.41972814e-05 ...  7.35008325e-06
  6.13930097e-05  1.16696676e-04]",44100,2.177482993197279
Audios/Jorge/Eri-03_04.mp3,Eri-03_04.mp3,Jorge,volume_down,"[-2.0091515e-05 -1.1191818e-05  4.7324270e-06 ...  2.4500278e-06
  2.0464337e-05  3.8898892e-05]",44100,2.177482993197279
Audios/Jorge/Bruce-02_02.mp3,Bruce-02_02.mp3,Jorge,original,"[-0.02817669 -0.03786866 -0.03091172 ...  0.00800537  0.00892734
  0.00756073]",44100,2.221020408163265
Audios/Jorge/Bruce-02_02.mp3,Bruce-02_02.mp3,Jorge,noise,"[-0.00417837 -0.08659858 -0.01957197 ...  0.00188553  0.05966629
  0.02631129]",44100,2.221020408163265
Audios/Jorge/Bruce-02_02.mp3,Bruce-02_02.mp3,Jorge,time_stretch_longer,"[-0.02738049 -0.03678356 -0.03002618 ... -0.00173926 -0.00177618
 -0.00205485]",44100,1.8508390022675736
